user_id,transaction_date,region,product_category,sale_amount,status,city,age,subscription,raw_timestamp,email,username,price,store_id
U1000,2025-03-31,South,Furniture,1693.07,Pending,Dallas,53,Free,2025-02-02 16:06:00,user400@example.com,user_400,280.29,STORE_1
U1001,2025-03-19,South,Furniture,1185.17,Inactive,Denver,30,Free,2025-02-10 15:24:00,user401@example.com,user_401,218.42,STORE_4
U1002,2025-05-26,North,Toys,1391.32,Inactive,Miami,57,Premium,2025-07-09 22:36:00,user402@example.com,user_402,166.06,STORE_1
U1003,2025-04-24,East,Groceries,1912.21,Active,Denver,21,Free,2025-06-02 12:20:00,user403@example.com,user_403,409.43,STORE_5
U1004,2025-07-13,West,Clothing,1325.15,,Boston,33,Basic,2025-06-07 18:28:00,user404@example.com,user_404,287.29,STORE_3
U1005,2025-04-22,North,Electronics,1169.63,,Chicago,69,Basic,2025-01-16 11:57:00,user405@example.com,user_405,411.27,STORE_3
U1006,2025-01-29,North,Electronics,478.13,,Miami,35,Free,2025-04-08 12:24:00,user406@example.com,user_406,73.84,STORE_5
U1007,2025-04-09,North,Furniture,316.99,Inactive,Chicago,15,Premium,2025-06-15 00:09:00,user407@example.com,user_407,495.16,STORE_1
U1008,2025-02-05,South,Furniture,1788.23,,Denver,26,Basic,2025-05-11 13:35:00,user408@example.com,user_408,215.26,STORE_1
U1009,2025-05-28,South,Clothing,1427.14,Pending,Austin,49,Free,2025-04-04 01:02:00,user409@example.com,user_409,243.36,STORE_1
U1010,2025-02-06,North,Furniture,1038.73,Active,Houston,45,Free,2025-07-09 21:42:00,user410@example.com,user_410,159.69,STORE_1
U1011,2025-03-29,West,Furniture,913.53,,Denver,61,Basic,2025-04-18 11:51:00,user411@example.com,user_411,300.83,STORE_3
U1012,2025-07-06,North,Electronics,1262.31,Inactive,Denver,18,Free,2025-03-16 23:39:00,,user_412,43.05,STORE_3
U1013,2025-03-06,East,Toys,569.13,Pending,New York,62,Premium,2025-06-04 05:58:00,user413@example.com,user_413,404.88,STORE_3
U1014,2025-07-20,East,Furniture,369.81,Active,Dallas,20,Premium,2025-06-02 04:53:00,user414@example.com,user_414,122.78,STORE_4
U1015,2025-07-05,East,Clothing,1159.74,Pending,New York,56,Basic,2025-07-13 03:03:00,user415@example.com,user_415,374.34,STORE_5
U1016,2025-03-01,South,Furniture,954.43,Inactive,Boston,70,Basic,2025-01-04 09:59:00,user416@example.com,user_416,267.48,STORE_1
U1017,2025-01-25,North,Furniture,1224.87,Pending,Dallas,32,Basic,2025-01-26 08:41:00,user417@example.com,user_417,124.69,STORE_5
U1018,2025-07-17,East,Toys,681.44,Inactive,Dallas,50,Premium,2025-06-22 00:53:00,user418@example.com,user_418,344.32,STORE_3
U1019,2025-02-26,North,Groceries,394.23,Active,Denver,20,Premium,2025-06-02 21:57:00,user419@example.com,user_419,355.5,STORE_1
U1020,2025-01-23,East,Furniture,1316.23,Inactive,Los Angeles,59,Premium,2025-03-06 09:29:00,user420@example.com,user_420,497.65,STORE_4
U1021,2025-06-27,North,Groceries,332.31,Active,Phoenix,64,Premium,2025-04-08 12:21:00,user421@example.com,user_421,93.08,STORE_1
U1022,2025-05-06,East,Toys,791.34,,Los Angeles,24,Free,2025-07-16 13:13:00,user422@example.com,user_422,133.2,STORE_1
U1023,2025-01-19,West,Toys,1457.81,,New York,46,Premium,2025-06-17 20:00:00,user423@example.com,user_423,351.53,STORE_4
U1024,2025-05-28,West,Toys,1418.14,,Seattle,42,Basic,2025-07-06 02:34:00,user424@example.com,user_424,391.02,STORE_1
U1025,2025-05-26,North,Groceries,1366.85,,New York,55,Free,2025-01-24 11:34:00,user425@example.com,user_425,381.42,STORE_3
U1026,2025-06-15,East,Clothing,1113.41,,Miami,27,Basic,2025-06-28 12:57:00,user426@example.com,user_426,443.18,STORE_4
U1027,2025-07-08,East,Clothing,81.04,Active,Atlanta,52,Premium,2025-05-06 12:04:00,user427@example.com,user_427,482.65,STORE_4
U1028,2025-01-05,West,Groceries,121.55,Active,Austin,22,Premium,2025-06-17 21:33:00,user428@example.com,user_428,78.73,STORE_5
U1029,2025-03-01,West,Electronics,1473.56,,Miami,16,Basic,2025-06-08 01:15:00,user429@example.com,user_429,29.73,STORE_3
U1030,2025-01-25,South,Toys,349.67,Active,Los Angeles,22,Basic,2025-06-02 19:14:00,user430@example.com,user_430,418.77,STORE_4
U1031,2025-03-25,West,Toys,1096.31,Pending,Houston,63,Premium,2025-06-01 05:21:00,user431@example.com,user_431,88.19,STORE_3
U1032,2025-05-22,East,Furniture,494.85,Active,Chicago,21,Free,2025-06-06 12:49:00,user432@example.com,user_432,8.58,STORE_1
U1033,2025-06-30,North,Furniture,1390.07,,Atlanta,23,Premium,2025-02-06 20:17:00,user433@example.com,user_433,307.22,STORE_1
U1034,2025-06-02,East,Furniture,1227.98,Active,Miami,67,Basic,2025-03-31 13:00:00,user434@example.com,user_434,488.51,STORE_5
U1035,2025-04-03,East,Furniture,1542.96,Inactive,Phoenix,18,Premium,2025-01-29 04:43:00,user435@example.com,user_435,84.08,STORE_1
U1036,2025-01-14,North,Groceries,427.08,Pending,Dallas,54,Basic,2025-01-12 03:47:00,user436@example.com,user_436,19.39,STORE_5
U1037,2025-01-30,West,Clothing,1445.59,Pending,Austin,27,Free,2025-06-23 10:14:00,user437@example.com,user_437,370.19,STORE_2
U1038,2025-04-07,East,Electronics,947.27,,New York,42,Premium,2025-02-25 19:29:00,user438@example.com,user_438,101.11,STORE_3
U1039,2025-03-11,East,Groceries,263.15,Active,Phoenix,23,Premium,2025-04-30 14:26:00,user439@example.com,user_439,303.8,STORE_5
U1040,2025-02-13,East,Electronics,829.28,,Houston,52,Basic,2025-04-29 08:00:00,user440@example.com,user_440,167.01,STORE_5
U1041,2025-02-26,East,Toys,1797.52,,New York,17,Basic,2025-07-07 16:02:00,user441@example.com,user_441,349.84,STORE_1
U1042,2025-04-26,South,Clothing,175.35,Active,Atlanta,61,Basic,2025-02-25 04:22:00,user442@example.com,user_442,242.49,STORE_3
U1043,2025-02-11,South,Toys,1497.1,Active,Seattle,44,Premium,2025-06-30 12:11:00,user443@example.com,user_443,318.53,STORE_1
U1044,2025-04-09,North,Toys,75.1,,Phoenix,59,Free,2025-05-19 18:50:00,user444@example.com,user_444,171.17,STORE_1
U1045,2025-05-12,North,Electronics,230.82,Pending,Seattle,54,Premium,2025-04-04 11:11:00,user445@example.com,user_445,387.92,STORE_2
U1046,2025-03-27,East,Toys,235.98,,Atlanta,63,Free,2025-06-29 06:48:00,user446@example.com,user_446,137.34,STORE_4
U1047,2025-03-12,West,Electronics,751.9,,Seattle,47,Free,2025-02-01 15:45:00,user447@example.com,user_447,228.73,STORE_3
U1048,2025-06-22,West,Clothing,1784.89,,Los Angeles,20,Basic,2025-02-15 09:04:00,user448@example.com,user_448,250.68,STORE_2
U1049,2025-05-14,West,Groceries,838.91,Inactive,Seattle,37,Basic,2025-04-24 23:41:00,,user_449,,STORE_2
U1050,2025-05-14,North,Furniture,1161.62,Pending,Seattle,52,Free,2025-06-28 16:53:00,user450@example.com,user_450,449.65,STORE_3
U1051,2025-02-13,North,Clothing,973.64,Pending,New York,24,Basic,2025-03-14 14:10:00,user451@example.com,user_451,95.23,STORE_2
U1052,2025-07-01,East,Clothing,483.43,Active,Dallas,51,Premium,2025-04-23 08:23:00,user452@example.com,user_452,,STORE_3
U1053,2025-03-30,East,Groceries,902.37,Inactive,Boston,34,Premium,2025-01-07 12:59:00,user453@example.com,user_453,163.51,STORE_1
U1054,2025-07-09,North,Groceries,953.08,Pending,Denver,57,Premium,2025-05-25 23:58:00,user454@example.com,user_454,242.1,STORE_1
U1055,2025-02-05,West,Groceries,59.34,Inactive,Seattle,37,Premium,2025-03-25 01:38:00,user455@example.com,user_455,468.15,STORE_3
U1056,2025-02-20,West,Electronics,1081.44,,Miami,57,Premium,2025-05-12 12:12:00,user456@example.com,user_456,32.74,STORE_3
U1057,2025-04-12,East,Furniture,745.56,Pending,New York,33,Basic,2025-03-31 09:28:00,user457@example.com,user_457,224.89,STORE_4
U1058,2025-04-24,North,Clothing,1613.29,,Atlanta,41,Premium,2025-05-31 19:05:00,user458@example.com,user_458,265.02,STORE_3
U1059,2025-01-17,South,Electronics,23.17,Pending,Austin,26,Free,2025-04-29 22:36:00,user459@example.com,user_459,193.98,STORE_5
U1060,2025-05-06,West,Groceries,1670.82,Pending,Seattle,50,Free,2025-04-29 07:01:00,user460@example.com,user_460,322.07,STORE_4
U1061,2025-02-01,North,Furniture,366.95,Inactive,New York,22,Basic,2025-05-07 02:38:00,user461@example.com,user_461,434.83,STORE_4
U1062,2025-06-27,West,Groceries,1029.93,Active,Phoenix,25,Free,2025-01-15 04:20:00,user462@example.com,user_462,31.18,STORE_3
U1063,2025-04-18,North,Electronics,586.81,Active,Boston,27,Free,2025-02-16 03:38:00,user463@example.com,user_463,414.28,STORE_3
U1064,2025-03-11,North,Electronics,1073.5,Pending,Chicago,15,Premium,2025-05-13 09:23:00,user464@example.com,user_464,85.7,STORE_2
U1065,2025-02-09,East,Clothing,1592.26,Active,Austin,44,Premium,2025-01-30 04:59:00,,user_465,73.81,STORE_4
U1066,2025-06-02,North,Clothing,1422.69,Active,Atlanta,67,Premium,2025-02-26 04:54:00,user466@example.com,user_466,108.87,STORE_1
U1067,2025-04-19,West,Electronics,47.42,,Austin,17,Premium,2025-01-28 01:50:00,user467@example.com,user_467,454.72,STORE_1
U1068,2025-01-17,North,Electronics,1511.56,Active,Denver,28,Free,2025-02-21 05:42:00,user468@example.com,user_468,471.21,STORE_5
U1069,2025-03-31,North,Clothing,1711.72,Inactive,Boston,51,Premium,2025-01-26 18:48:00,,user_469,144.52,STORE_5
U1070,2025-01-02,West,Clothing,1841.75,,Dallas,59,Free,2025-02-17 14:43:00,user470@example.com,user_470,192.91,STORE_2
U1071,2025-05-12,East,Furniture,234.56,Pending,Los Angeles,44,Premium,2025-05-14 04:31:00,user471@example.com,user_471,25.1,STORE_3
U1072,2025-05-07,West,Furniture,574.39,Pending,Miami,68,Basic,2025-02-27 17:26:00,user472@example.com,user_472,39.46,STORE_4
U1073,2025-06-23,North,Clothing,35.44,,Miami,21,Basic,2025-04-23 16:42:00,user473@example.com,user_473,349.04,STORE_1
U1074,2025-07-09,East,Electronics,733.78,Inactive,Dallas,27,Free,2025-04-14 03:14:00,user474@example.com,user_474,358.18,STORE_5
U1075,2025-06-01,North,Furniture,718.63,,Seattle,47,Basic,2025-02-07 14:06:00,user475@example.com,user_475,471.49,STORE_1
U1076,2025-01-26,West,Electronics,1001.29,Active,Chicago,39,Free,2025-06-23 10:09:00,user476@example.com,user_476,332.23,STORE_5
U1077,2025-07-16,South,Furniture,411.84,,Seattle,47,Basic,2025-05-19 10:51:00,user477@example.com,user_477,20.64,STORE_4
U1078,2025-01-31,South,Furniture,635.97,,Seattle,44,Premium,2025-01-09 05:35:00,user478@example.com,user_478,86.25,STORE_4
U1079,2025-02-04,North,Furniture,980.04,Active,Denver,58,Basic,2025-06-18 17:43:00,user479@example.com,user_479,82.37,STORE_1
U1080,2025-04-11,North,Furniture,1186.18,,Denver,58,Basic,2025-07-16 09:20:00,user480@example.com,user_480,186.37,STORE_5
U1081,2025-01-07,North,Furniture,203.73,Pending,Dallas,41,Basic,2025-01-15 21:15:00,user481@example.com,user_481,455.64,STORE_1
U1082,2025-03-20,West,Groceries,347.86,Pending,New York,44,Free,2025-04-19 18:32:00,user482@example.com,user_482,296.05,STORE_3
U1083,2025-04-07,South,Groceries,1149.35,,Los Angeles,59,Free,2025-02-22 10:31:00,user483@example.com,user_483,309.34,STORE_3
U1084,2025-04-22,East,Furniture,1274.53,Active,Boston,28,Basic,2025-03-09 01:19:00,user484@example.com,user_484,372.73,STORE_1
U1085,2025-07-03,West,Toys,680.31,Active,Denver,66,Free,2025-05-02 13:13:00,user485@example.com,user_485,254.8,STORE_3
U1086,2025-04-21,North,Clothing,834.49,Pending,Denver,47,Basic,2025-06-21 17:11:00,user486@example.com,user_486,97.34,STORE_4
U1087,2025-02-24,South,Groceries,1874.95,,Denver,61,Free,2025-01-16 16:12:00,user487@example.com,user_487,344.23,STORE_3
U1088,2025-04-22,South,Groceries,1721.77,Active,Miami,28,Basic,2025-03-10 09:41:00,user488@example.com,user_488,123.05,STORE_2
U1089,2025-02-19,West,Clothing,1596.12,Pending,Seattle,46,Free,2025-04-22 13:41:00,user489@example.com,user_489,19.43,STORE_3
U1090,2025-06-18,East,Electronics,1927.94,,New York,18,Premium,2025-03-22 19:19:00,user490@example.com,user_490,184.9,STORE_1
U1091,2025-04-12,East,Clothing,232.75,Active,Boston,57,Free,2025-07-18 16:16:00,user491@example.com,user_491,387.73,STORE_3
U1092,2025-03-26,South,Clothing,1871.65,Inactive,Chicago,21,Premium,2025-02-24 08:28:00,user492@example.com,user_492,,STORE_5
U1093,2025-04-06,West,Groceries,1096.03,,Miami,30,Basic,2025-07-20 04:23:00,user493@example.com,user_493,324.47,STORE_5
U1094,2025-01-09,West,Clothing,513.44,,Phoenix,55,Free,2025-04-03 21:07:00,user494@example.com,user_494,8.89,STORE_4
U1095,2025-03-07,North,Electronics,1873.28,Inactive,Phoenix,28,Premium,2025-04-23 20:20:00,user495@example.com,user_495,21.77,STORE_1
U1096,2025-07-19,South,Furniture,1476.51,Pending,Atlanta,42,Premium,2025-02-11 22:16:00,user496@example.com,user_496,407.65,STORE_3
U1097,2025-04-27,West,Electronics,1286.33,Inactive,Miami,43,Free,2025-02-04 00:25:00,user497@example.com,user_497,59.86,STORE_2
U1098,2025-05-13,East,Toys,1374.65,Pending,Seattle,45,Free,2025-02-04 08:11:00,user498@example.com,user_498,103.34,STORE_4
U1099,2025-04-05,East,Furniture,1754.02,Inactive,New York,16,Free,2025-06-15 19:40:00,user499@example.com,user_499,134.58,STORE_2
U1100,2025-01-13,South,Toys,863.52,Pending,Chicago,20,Basic,2025-02-13 18:07:00,,user_500,464.5,STORE_4
U1101,2025-01-31,East,Clothing,389.18,Pending,Phoenix,62,Basic,2025-04-08 04:27:00,user501@example.com,user_501,145.07,STORE_2
U1102,2025-04-18,East,Furniture,1587.0,Active,Phoenix,31,Premium,2025-06-08 14:58:00,user502@example.com,user_502,47.44,STORE_4
U1103,2025-02-04,North,Furniture,1376.84,,Atlanta,42,Free,2025-06-02 08:04:00,user503@example.com,user_503,121.25,STORE_3
U1104,2025-06-05,West,Electronics,514.78,,Phoenix,40,Free,2025-04-05 04:57:00,user504@example.com,user_504,254.35,STORE_3
U1105,2025-04-30,East,Electronics,641.46,,Chicago,31,Premium,2025-03-22 01:08:00,user505@example.com,user_505,183.49,STORE_4
U1106,2025-03-14,North,Toys,1660.88,Pending,Boston,35,Basic,2025-02-12 10:47:00,user506@example.com,user_506,427.25,STORE_4
U1107,2025-01-14,East,Clothing,118.59,Inactive,New York,45,Basic,2025-02-11 22:29:00,user507@example.com,user_507,25.19,STORE_3
U1108,2025-07-01,South,Furniture,991.05,Inactive,Los Angeles,37,Premium,2025-02-22 09:11:00,user508@example.com,user_508,283.81,STORE_5
U1109,2025-02-24,West,Toys,1536.03,Inactive,Austin,19,Premium,2025-07-16 15:43:00,user509@example.com,user_509,490.76,STORE_1
U1110,2025-04-11,North,Toys,1859.01,Active,Dallas,24,Premium,2025-01-21 14:53:00,user510@example.com,user_510,138.31,STORE_1
U1111,2025-03-26,West,Toys,1902.28,Pending,Atlanta,61,Free,2025-02-03 06:55:00,,user_511,32.49,STORE_1
U1112,2025-05-21,South,Electronics,803.73,Inactive,Houston,64,Basic,2025-01-23 00:54:00,user512@example.com,user_512,325.35,STORE_2
U1113,2025-01-31,North,Furniture,1604.19,Pending,Miami,53,Premium,2025-04-02 21:06:00,user513@example.com,user_513,443.28,STORE_4
U1114,2025-03-10,South,Electronics,1515.42,Pending,Denver,26,Basic,2025-06-11 13:05:00,,user_514,115.99,STORE_2
U1115,2025-05-07,West,Groceries,941.76,Active,Seattle,34,Premium,2025-02-02 21:57:00,user515@example.com,user_515,286.43,STORE_5
U1116,2025-01-20,West,Toys,224.19,,Austin,21,Basic,2025-06-19 23:36:00,user516@example.com,user_516,385.48,STORE_1
U1117,2025-01-30,South,Clothing,1574.49,,New York,20,Basic,2025-06-30 09:20:00,user517@example.com,user_517,313.79,STORE_3
U1118,2025-03-29,East,Clothing,378.32,Pending,Miami,21,Basic,2025-05-17 00:00:00,user518@example.com,,232.78,STORE_4
U1119,2025-06-18,South,Groceries,1240.81,Pending,Atlanta,58,Free,2025-06-22 12:51:00,user519@example.com,user_519,,STORE_1
U1120,2025-01-05,East,Electronics,426.37,Inactive,Miami,30,Basic,2025-06-10 17:12:00,user520@example.com,user_520,213.83,STORE_1
U1121,2025-02-12,East,Furniture,1928.1,,New York,70,Basic,2025-05-30 07:12:00,user521@example.com,user_521,170.26,STORE_1
U1122,2025-06-11,South,Furniture,1698.75,Pending,New York,46,Basic,2025-05-05 16:37:00,user522@example.com,user_522,434.48,STORE_2
U1123,2025-07-02,West,Toys,47.85,Pending,Boston,19,Basic,2025-06-15 13:56:00,user523@example.com,user_523,176.65,STORE_4
U1124,2025-01-06,East,Groceries,1455.16,,Dallas,43,Premium,2025-05-10 07:37:00,user524@example.com,user_524,422.02,STORE_4
U1125,2025-02-03,North,Furniture,1920.01,Pending,Seattle,66,Premium,2025-06-09 06:18:00,user525@example.com,user_525,90.78,STORE_2
U1126,2025-06-05,South,Electronics,1589.03,,Phoenix,30,Premium,2025-05-23 01:01:00,user526@example.com,user_526,91.48,STORE_5
U1127,2025-01-09,West,Groceries,866.93,Inactive,Los Angeles,50,Premium,2025-05-05 08:21:00,user527@example.com,user_527,280.73,STORE_2
U1128,2025-06-26,West,Electronics,1854.0,,Seattle,68,Premium,2025-01-28 19:39:00,user528@example.com,user_528,25.77,STORE_1
U1129,2025-02-12,West,Clothing,1822.86,Inactive,Atlanta,33,Free,2025-04-24 16:31:00,user529@example.com,user_529,170.63,STORE_2
U1130,2025-02-01,East,Furniture,1939.58,Active,Houston,68,Basic,2025-03-29 09:32:00,user530@example.com,user_530,210.43,STORE_2
U1131,2025-02-08,South,Clothing,284.61,,Austin,41,Basic,2025-05-13 21:23:00,user531@example.com,user_531,360.22,STORE_5
U1132,2025-01-18,West,Groceries,636.46,Inactive,Austin,18,Basic,2025-07-14 01:42:00,user532@example.com,user_532,488.98,STORE_5
U1133,2025-03-17,South,Furniture,1772.71,Pending,Atlanta,62,Basic,2025-03-30 00:52:00,user533@example.com,user_533,351.65,STORE_4
U1134,2025-06-14,East,Toys,1252.48,,Atlanta,37,Free,2025-04-14 06:56:00,user534@example.com,,363.92,STORE_2
U1135,2025-05-14,North,Clothing,194.71,Pending,Boston,36,Free,2025-02-10 00:01:00,user535@example.com,user_535,416.95,STORE_3
U1136,2025-07-05,South,Toys,229.78,Active,Dallas,31,Free,2025-05-10 11:07:00,,user_536,152.49,STORE_1
U1137,2025-04-27,North,Clothing,1612.72,Inactive,Dallas,34,Basic,2025-06-20 22:36:00,user537@example.com,user_537,127.58,STORE_3
U1138,2025-05-13,East,Groceries,914.08,Inactive,Atlanta,42,Basic,2025-01-21 02:03:00,user538@example.com,user_538,43.65,STORE_5
U1139,2025-04-14,South,Groceries,1172.76,,Seattle,59,Basic,2025-07-07 13:52:00,user539@example.com,user_539,231.57,STORE_5
U1140,2025-05-16,West,Clothing,916.31,Active,Atlanta,25,Free,2025-04-05 03:38:00,user540@example.com,user_540,148.35,STORE_5
U1141,2025-02-09,West,Groceries,616.8,Pending,Phoenix,33,Basic,2025-01-08 04:09:00,user541@example.com,user_541,156.06,STORE_3
U1142,2025-02-25,East,Furniture,14.15,Pending,Los Angeles,70,Premium,2025-04-17 15:36:00,user542@example.com,user_542,191.77,STORE_5
U1143,2025-02-03,East,Toys,1276.56,,Miami,43,Premium,2025-07-06 10:05:00,user543@example.com,user_543,120.25,STORE_4
U1144,2025-03-28,West,Furniture,1474.47,Active,Chicago,60,Premium,2025-05-27 20:50:00,user544@example.com,user_544,323.74,STORE_1
U1145,2025-02-19,West,Toys,1048.29,,Boston,16,Premium,2025-06-18 17:11:00,user545@example.com,user_545,415.7,STORE_5
U1146,2025-04-24,West,Toys,1217.64,,Denver,17,Basic,2025-01-06 10:27:00,user546@example.com,,194.1,STORE_1
U1147,2025-01-30,West,Toys,344.63,Inactive,Chicago,31,Premium,2025-02-09 09:26:00,user547@example.com,user_547,94.82,STORE_1
U1148,2025-03-18,South,Electronics,646.88,,Dallas,31,Basic,2025-01-31 01:12:00,user548@example.com,user_548,256.77,STORE_5
U1149,2025-04-09,West,Groceries,130.66,,Boston,41,Premium,2025-05-04 00:26:00,user549@example.com,user_549,,STORE_5
U1150,2025-05-31,West,Clothing,1528.33,Inactive,Phoenix,51,Basic,2025-04-25 02:54:00,user550@example.com,user_550,189.79,STORE_2
U1151,2025-07-20,East,Toys,1905.7,,New York,15,Basic,2025-06-08 09:41:00,user551@example.com,,243.68,STORE_5
U1152,2025-03-06,South,Groceries,1686.45,Inactive,Denver,68,Free,2025-03-14 01:10:00,user552@example.com,user_552,200.68,STORE_1
U1153,2025-02-05,North,Furniture,429.59,Pending,Miami,36,Free,2025-03-08 22:28:00,user553@example.com,user_553,109.26,STORE_5
U1154,2025-03-26,West,Clothing,1296.42,Active,Denver,45,Premium,2025-01-03 21:11:00,user554@example.com,user_554,382.42,STORE_5
U1155,2025-01-21,West,Toys,71.59,,Miami,22,Basic,2025-04-07 19:22:00,user555@example.com,user_555,491.98,STORE_1
U1156,2025-04-29,North,Clothing,894.71,Inactive,Atlanta,16,Basic,2025-06-24 22:22:00,user556@example.com,user_556,405.17,STORE_2
U1157,2025-03-01,South,Groceries,83.22,,Atlanta,60,Free,2025-02-23 00:12:00,user557@example.com,user_557,142.29,STORE_5
U1158,2025-05-07,East,Toys,395.6,Inactive,Los Angeles,52,Premium,2025-07-10 02:08:00,user558@example.com,user_558,263.92,STORE_3
U1159,2025-02-19,West,Toys,1232.77,,New York,42,Free,2025-06-22 20:03:00,user559@example.com,user_559,206.4,STORE_1
U1160,2025-06-24,South,Furniture,729.33,Active,Atlanta,29,Premium,2025-03-13 13:34:00,user560@example.com,,45.5,STORE_5
U1161,2025-01-07,East,Furniture,1915.97,Inactive,Houston,25,Basic,2025-03-21 02:40:00,user561@example.com,,16.89,STORE_3
U1162,2025-03-06,East,Electronics,952.42,Pending,New York,67,Basic,2025-05-14 07:04:00,user562@example.com,user_562,314.55,STORE_5
U1163,2025-02-01,West,Electronics,1834.26,,Dallas,69,Free,2025-01-17 04:03:00,user563@example.com,user_563,314.96,STORE_1
U1164,2025-01-27,West,Toys,113.88,,Austin,21,Free,2025-07-12 13:14:00,user564@example.com,user_564,229.44,STORE_4
U1165,2025-04-20,West,Groceries,1305.33,Active,Seattle,48,Basic,2025-05-31 06:06:00,user565@example.com,user_565,,STORE_2
U1166,2025-05-27,East,Toys,520.01,,Seattle,61,Free,2025-04-24 05:15:00,user566@example.com,,294.34,STORE_5
U1167,2025-06-16,North,Groceries,1171.5,Inactive,Chicago,45,Basic,2025-06-04 10:18:00,user567@example.com,,340.76,STORE_1
U1168,2025-03-02,West,Furniture,694.19,Inactive,Miami,27,Premium,2025-03-29 06:42:00,user568@example.com,user_568,347.74,STORE_5
U1169,2025-05-25,North,Toys,606.27,Pending,Chicago,21,Basic,2025-01-11 15:14:00,user569@example.com,user_569,235.94,STORE_2
U1170,2025-03-03,South,Groceries,1616.47,,Houston,40,Premium,2025-01-02 11:00:00,user570@example.com,,148.84,STORE_2
U1171,2025-06-11,North,Electronics,1950.87,Inactive,Houston,33,Premium,2025-02-26 08:46:00,user571@example.com,user_571,102.01,STORE_2
U1172,2025-03-09,West,Electronics,1664.58,Inactive,Austin,56,Premium,2025-03-28 06:19:00,user572@example.com,user_572,89.82,STORE_5
U1173,2025-06-09,South,Electronics,245.8,Inactive,Houston,27,Free,2025-04-07 22:23:00,user573@example.com,user_573,460.9,STORE_5
U1174,2025-05-31,East,Toys,595.42,Inactive,Dallas,30,Premium,2025-06-11 08:55:00,user574@example.com,user_574,247.05,STORE_1
U1175,2025-07-20,South,Toys,139.1,,Miami,63,Free,2025-04-06 15:33:00,user575@example.com,user_575,348.78,STORE_4
U1176,2025-05-02,North,Toys,807.88,Active,Houston,29,Premium,2025-04-26 07:25:00,user576@example.com,user_576,82.82,STORE_3
U1177,2025-03-07,West,Clothing,1505.73,Pending,Seattle,48,Basic,2025-02-28 18:02:00,user577@example.com,user_577,236.44,STORE_4
U1178,2025-04-05,South,Groceries,553.31,Active,Chicago,43,Premium,2025-03-09 20:04:00,user578@example.com,user_578,258.83,STORE_1
U1179,2025-03-12,East,Electronics,245.99,Pending,New York,49,Premium,2025-03-27 06:43:00,user579@example.com,user_579,343.35,STORE_3
U1180,2025-02-18,East,Toys,1825.64,Active,Phoenix,33,Basic,2025-07-20 12:25:00,user580@example.com,user_580,,STORE_5
U1181,2025-07-14,East,Furniture,462.88,Inactive,Seattle,29,Free,2025-05-31 17:48:00,user581@example.com,user_581,47.51,STORE_2
U1182,2025-04-20,South,Clothing,882.97,Active,Dallas,23,Free,2025-02-02 09:47:00,,user_582,173.21,STORE_4
U1183,2025-04-19,South,Toys,606.28,Active,Denver,65,Premium,2025-02-05 04:21:00,user583@example.com,user_583,289.07,STORE_4
U1184,2025-04-08,East,Furniture,136.78,,Houston,45,Premium,2025-03-26 18:28:00,user584@example.com,user_584,339.07,STORE_2
U1185,2025-01-09,South,Electronics,381.52,Active,Austin,33,Premium,2025-03-01 09:42:00,user585@example.com,user_585,10.47,STORE_3
U1186,2025-04-16,South,Clothing,1979.29,Inactive,Boston,41,Basic,2025-07-10 02:24:00,user586@example.com,user_586,106.81,STORE_4
U1187,2025-07-01,South,Clothing,1211.38,Pending,Denver,27,Free,2025-07-03 21:29:00,user587@example.com,,36.67,STORE_4
U1188,2025-06-04,East,Toys,664.49,,Seattle,44,Free,2025-01-11 23:05:00,user588@example.com,user_588,351.66,STORE_3
U1189,2025-04-11,East,Furniture,505.78,,Seattle,39,Free,2025-02-16 22:36:00,user589@example.com,user_589,,STORE_2
U1190,2025-03-12,North,Electronics,1399.11,Inactive,Seattle,41,Free,2025-02-01 11:04:00,user590@example.com,user_590,208.0,STORE_2
U1191,2025-03-06,East,Toys,98.82,Active,Los Angeles,55,Free,2025-06-22 23:29:00,user591@example.com,user_591,201.35,STORE_1
U1192,2025-03-06,West,Clothing,660.95,,Seattle,44,Premium,2025-01-22 17:42:00,user592@example.com,user_592,411.11,STORE_2
U1193,2025-02-13,West,Toys,210.03,Pending,Los Angeles,49,Free,2025-04-11 05:04:00,user593@example.com,,223.13,STORE_2
U1194,2025-02-25,West,Toys,440.17,Active,Miami,66,Free,2025-06-14 21:45:00,user594@example.com,user_594,224.77,STORE_5
U1195,2025-01-02,West,Furniture,1536.56,Inactive,Dallas,30,Premium,2025-01-24 00:26:00,,,341.58,STORE_1
U1196,2025-02-26,West,Clothing,1450.78,Active,Austin,47,Premium,2025-03-25 10:35:00,user596@example.com,user_596,200.56,STORE_4
U1197,2025-01-31,East,Clothing,220.71,Pending,Chicago,15,Basic,2025-06-17 10:00:00,user597@example.com,user_597,,STORE_3
U1198,2025-06-16,North,Electronics,143.99,Inactive,Austin,34,Free,2025-05-08 03:45:00,user598@example.com,user_598,89.87,STORE_1
U1199,2025-06-03,North,Furniture,1359.02,Inactive,Dallas,26,Free,2025-07-14 22:20:00,user599@example.com,user_599,,STORE_1
U1200,2025-06-05,South,Furniture,1026.94,Inactive,Boston,52,Free,2025-01-04 07:01:00,user600@example.com,user_600,370.27,STORE_2
